index	snpversity_id	project_number	sra	name
2541	WIL_18_SRR11302103	PRJNA609577	SRR11302103	WIL_18
2542	WIL_18_SRR11302104	PRJNA609577	SRR11302104	WIL_18
2543	WIL_18_SRR11302105	PRJNA609577	SRR11302105	WIL_18
2544	WIL_19_SRR11302086	PRJNA609577	SRR11302086	WIL_19
2545	WIL_19_SRR11302087	PRJNA609577	SRR11302087	WIL_19
2546	WIL_19_SRR11302088	PRJNA609577	SRR11302088	WIL_19
2547	WIL_2_SRR11302149	PRJNA609577	SRR11302149	WIL_2
2548	WIL_20_SRR11302089	PRJNA609577	SRR11302089	WIL_20
2549	WIL_20_SRR11302090	PRJNA609577	SRR11302090	WIL_20
2550	WIL_20_SRR11302092	PRJNA609577	SRR11302092	WIL_20
2551	WIL_22_SRR11301884	PRJNA609577	SRR11301884	WIL_22
2552	WIL_25_SRR11301885	PRJNA609577	SRR11301885	WIL_25
2553	WIL_26_SRR11302138	PRJNA609577	SRR11302138	WIL_26
2554	WIL_27_SRR11302136	PRJNA609577	SRR11302136	WIL_27
2555	WIL_28_SRR11302137	PRJNA609577	SRR11302137	WIL_28
2556	WIL_3_SRR11301976	PRJNA609577	SRR11301976	WIL_3
2557	WIL_4_SRR11302143	PRJNA609577	SRR11302143	WIL_4
2558	WIL_5_SRR11301981	PRJNA609577	SRR11301981	WIL_5
2559	WIL_6_SRR11301886	PRJNA609577	SRR11301886	WIL_6
2560	WIL_7_SRR11301971	PRJNA609577	SRR11301971	WIL_7
2561	WIL_8_SRR11301970	PRJNA609577	SRR11301970	WIL_8
2562	WIL_9_SRR11302141	PRJNA609577	SRR11302141	WIL_9
2563	WIL900_CRR505471	PRJCA009749	CRR505471	WIL900
2564	WIL903_CRR505333	PRJCA009749	CRR505333	WIL903
2565	WJ_inra_ERR1462697	PRJEB14212	ERR1462697	WJ_inra
2566	WK858_CRR505397	PRJCA009749	CRR505397	WK858
2567	WMR_SRR8906928	PRJNA531553	SRR8906928	WMR
2568	Wu105_SRR11301741	PRJNA609577	SRR11301741	Wu105
2569	Wu109_SRR11301910	PRJNA609577	SRR11301910	Wu109
2570	Wu109_SRR11301911	PRJNA609577	SRR11301911	Wu109
2571	WU109_SRR8906709	PRJNA531553	SRR8906709	WU109
2572	Wu6006_CRR504697	PRJCA009749	CRR504697	Wu6006
2573	Wu6127_CRR504696	PRJCA009749	CRR504696	Wu6127
2574	Wu9086_CRR504693	PRJCA009749	CRR504693	Wu9086
2575	X232_CRR504801	PRJCA009749	CRR504801	X232
2576	X48B_CRR504814	PRJCA009749	CRR504814	X48B
2577	X8531_CRR504813	PRJCA009749	CRR504813	X8531
2578	XD973_CRR504700	PRJCA009749	CRR504700	XD973
2579	XF_1_CRR505517	PRJCA009749	CRR505517	XF_1
2580	XF063_CRR504843	PRJCA009749	CRR504843	XF063
2581	XF38P05F_CRR505641	PRJCA009749	CRR505641	XF38P05F
2582	Xi14_SRR11301643	PRJNA609577	SRR11301643	Xi14
2583	Xi14_SRR11301644	PRJNA609577	SRR11301644	Xi14
2584	XI502_SRR8906705	PRJNA531553	SRR8906705	XI502
2585	Xinaiguang10_SRR11301699	PRJNA609577	SRR11301699	Xinaiguang10
2586	Xu052_SRR11302113	PRJNA609577	SRR11302113	Xu052
2587	Xun313_CRR504566	PRJCA009749	CRR504566	Xun313
2588	Xun5872_CRR504567	PRJCA009749	CRR504567	Xun5872
2589	Xun9058_CRR505661	PRJCA009749	CRR505661	Xun9058
2590	Xun92_8_SRR11302114	PRJNA609577	SRR11302114	Xun92_8
2591	Xun92_8_SRR11302115	PRJNA609577	SRR11302115	Xun92_8
2592	Xun92_8_CRR505403	PRJCA009749	CRR505403	Xun92_8
2593	Xun926_CRR505655	PRJCA009749	CRR505655	Xun926
2594	XUN971_SRR8906927	PRJNA531553	SRR8906927	XUN971
2595	XZ698_SRR8907128	PRJNA531553	SRR8907128	XZ698
2596	Y1642_CRR504745	PRJCA009749	CRR504745	Y1642
2597	Y1665_CRR504747	PRJCA009749	CRR504747	Y1665
2598	Y1674_CRR504748	PRJCA009749	CRR504748	Y1674
2599	Y1697_CRR504755	PRJCA009749	CRR504755	Y1697
2600	Y1703_CRR504758	PRJCA009749	CRR504758	Y1703
2601	Y1704_CRR504759	PRJCA009749	CRR504759	Y1704
2602	Y1706_CRR504761	PRJCA009749	CRR504761	Y1706
2603	Y1745_CRR504768	PRJCA009749	CRR504768	Y1745
2604	Y1751_CRR504770	PRJCA009749	CRR504770	Y1751
2605	Y1754_CRR504772	PRJCA009749	CRR504772	Y1754
2606	Y1755_CRR504773	PRJCA009749	CRR504773	Y1755
2607	Y1757_CRR504775	PRJCA009749	CRR504775	Y1757
2608	Y223_SRR11301891	PRJNA609577	SRR11301891	Y223
2609	Y3_2_CRR504709	PRJCA009749	CRR504709	Y3_2
2610	Y687_CRR504708	PRJCA009749	CRR504708	Y687
2611	Yan414_SRR11301780	PRJNA609577	SRR11301780	Yan414
2612	Yan414_SRR11301781	PRJNA609577	SRR11301781	Yan414
2613	YAN414_SRR8906979	PRJNA531553	SRR8906979	YAN414
2614	YANG_ERR10288618	PRJEB56320	ERR10288618	YANG
2615	YD7922_CRR505531	PRJCA009749	CRR505531	YD7922
2616	YE-CHI-HUNG_ERR10288621	PRJEB56320	ERR10288621	YE-CHI-HUNG
2617	Ye107_SRR11302122	PRJNA609577	SRR11302122	Ye107
2618	Ye107_SRR11302123	PRJNA609577	SRR11302123	Ye107
2619	YE107_SRR8907087	PRJNA531553	SRR8907087	YE107
2620	YE4_ERR10288636	PRJEB56320	ERR10288636	YE4
2621	YE478_SRR8906861	PRJNA531553	SRR8906861	YE478
2622	YE488_SRR8906935	PRJNA531553	SRR8906935	YE488
2623	Ye488_CRR505036	PRJCA009749	CRR505036	Ye488
2624	Ye502_SRR11302147	PRJNA609577	SRR11302147	Ye502
2625	YE515_SRR8906982	PRJNA531553	SRR8906982	YE515
2626	Ye52106_SRR11302066	PRJNA609577	SRR11302066	Ye52106
2627	Ye52106_SRR11302067	PRJNA609577	SRR11302067	Ye52106
2628	YE52106_SRR8906926	PRJNA531553	SRR8906926	YE52106
2629	Ye8001_SRR11302041	PRJNA609577	SRR11302041	Ye8001
2630	Ye8001_SRR11302042	PRJNA609577	SRR11302042	Ye8001
2631	YE8001_SRR8907127	PRJNA531553	SRR8907127	YE8001
2632	Ye8112_CRR505041	PRJCA009749	CRR505041	Ye8112
2633	YELLOW3-4_ERR10288612	PRJEB56320	ERR10288612	YELLOW3-4
2634	Ying64_SRR11302034	PRJNA609577	SRR11302034	Ying64
2635	Ying64_SRR11302035	PRJNA609577	SRR11302035	Ying64
2636	YONG28_ERR10288616	PRJEB56320	ERR10288616	YONG28
2637	YU374_SRR8907119	PRJNA531553	SRR8907119	YU374
2638	YU796NS_ERR10288611	PRJEB56320	ERR10288611	YU796NS
2639	Yu82_SRR11302156	PRJNA609577	SRR11302156	Yu82
2640	YU87-1_SRR8907131	PRJNA531553	SRR8907131	YU87-1
2641	Yuanqi123_SRR11301617	PRJNA609577	SRR11301617	Yuanqi123
2642	Yuanwu02_SRR11301639	PRJNA609577	SRR11301639	Yuanwu02
2643	Yuanwu02_CRR505020	PRJCA009749	CRR505020	Yuanwu02
2644	Yue20_3_CRR504957	PRJCA009749	CRR504957	Yue20_3
2645	Yue267_3_1_CRR505072	PRJCA009749	CRR505072	Yue267_3_1
2646	Z001E0010_CRR505143	PRJCA009749	CRR505143	Z001E0010
2647	Z004E0173_CRR505144	PRJCA009749	CRR505144	Z004E0173
2648	Z013E0072_CRR505147	PRJCA009749	CRR505147	Z013E0072
2649	Z021E0138_CRR505153	PRJCA009749	CRR505153	Z021E0138
2650	Z026E0069_CRR505156	PRJCA009749	CRR505156	Z026E0069
2651	Z2_SRR7477674	PRJNA479960	SRR7477674	Z2
2652	Z2018F_SRR8906981	PRJNA531553	SRR8906981	Z2018F
2653	Z6_SRR7477673	PRJNA479960	SRR7477673	Z6
2654	Z65_SRR7477668	PRJNA479960	SRR7477668	Z65
2655	Z66_SRR7477667	PRJNA479960	SRR7477667	Z66
2656	Z67_SRR7477670	PRJNA479960	SRR7477670	Z67
2657	Z78_CRR504702	PRJCA009749	CRR504702	Z78
2658	ZaC546_SRR11302054	PRJNA609577	SRR11302054	ZaC546
2659	ZaC546_SRR11302055	PRJNA609577	SRR11302055	ZaC546
2660	ZAC546_SRR8906842	PRJNA531553	SRR8906842	ZAC546
2661	Zaodahuang_SRR11301762	PRJNA609577	SRR11301762	Zaodahuang
2662	ZB648_SRR8907041	PRJNA531553	SRR8907041	ZB648
2663	ZH68_SRR8906856	PRJNA531553	SRR8906856	ZH68
2664	Zhangjin6_CRR504953	PRJCA009749	CRR504953	Zhangjin6
2665	Zhe461_CRR504395	PRJCA009749	CRR504395	Zhe461
2666	Zhe931_CRR504393	PRJCA009749	CRR504393	Zhe931
2667	Zhe969_CRR504394	PRJCA009749	CRR504394	Zhe969
2668	Zheng22_SRR11301847	PRJNA609577	SRR11301847	Zheng22
2669	Zheng22_SRR11301848	PRJNA609577	SRR11301848	Zheng22
2670	ZHENG22_SRR8907068	PRJNA531553	SRR8907068	ZHENG22
2671	ZHENG28_SRR8906788	PRJNA531553	SRR8906788	ZHENG28
2672	ZHENG29_SRR8906829	PRJNA531553	SRR8906829	ZHENG29
2673	ZHENG30_SRR8906899	PRJNA531553	SRR8906899	ZHENG30
2674	ZHENG32_SRR8906759	PRJNA531553	SRR8906759	ZHENG32
2675	ZHENG35_SRR8906773	PRJNA531553	SRR8906773	ZHENG35
2676	Zheng561_CRR504592	PRJCA009749	CRR504592	Zheng561
2677	Zheng578_CRR505569	PRJCA009749	CRR505569	Zheng578
2678	ZHENG58_SRR8906660	PRJNA531553	SRR8906660	ZHENG58
2679	Zheng58_CRR505047	PRJCA009749	CRR505047	Zheng58
2680	Zheng60_CRR504404	PRJCA009749	CRR504404	Zheng60
2681	Zheng600_CRR504589	PRJCA009749	CRR504589	Zheng600
2682	Zheng603_CRR504591	PRJCA009749	CRR504591	Zheng603
2683	ZHENG653_SRR8906680	PRJNA531553	SRR8906680	ZHENG653
2684	ZhengT22_CRR504563	PRJCA009749	CRR504563	ZhengT22
2685	ZhengX959_CRR505564	PRJCA009749	CRR505564	ZhengX959
2686	ZHI41_SRR8906681	PRJNA531553	SRR8906681	ZHI41
2687	Zhong128_CRR505032	PRJCA009749	CRR505032	Zhong128
2688	ZHONG69_SRR8907004	PRJNA531553	SRR8907004	ZHONG69
2689	Zhongxi09102_CRR505636	PRJCA009749	CRR505636	Zhongxi09102
2690	Zhongyin10_CRR504908	PRJCA009749	CRR504908	Zhongyin10
2691	Zhongzi01_CRR504186	PRJCA009749	CRR504186	Zhongzi01
2692	Zhongzi03_CRR505679	PRJCA009749	CRR505679	Zhongzi03
2693	Zhu07_CRR504572	PRJCA009749	CRR504572	Zhu07
2694	Zi330_SRR11301638	PRJNA609577	SRR11301638	Zi330
2695	Zi330_SRR11301640	PRJNA609577	SRR11301640	Zi330
2696	ZI330_SRR8907137	PRJNA531553	SRR8907137	ZI330
2697	Ziduosui_CRR504979	PRJCA009749	CRR504979	Ziduosui
2698	ZK02_1_CRR504568	PRJCA009749	CRR504568	ZK02_1
2699	ZK11M_SRR11302159	PRJNA609577	SRR11302159	ZK11M
2700	Zong3_SRR11301636	PRJNA609577	SRR11301636	Zong3
2701	Zong3_SRR11301637	PRJNA609577	SRR11301637	Zong3
2702	ZONG3_SRR8907120	PRJNA531553	SRR8907120	ZONG3
2703	Zong3_CRR505125	PRJCA009749	CRR505125	Zong3
2704	Zong31_SRR11301906	PRJNA609577	SRR11301906	Zong31
2705	Zong31_SRR11301907	PRJNA609577	SRR11301907	Zong31
2706	ZONG31_SRR8906693	PRJNA531553	SRR8906693	ZONG31
2707	Zong31_CRR505124	PRJCA009749	CRR505124	Zong31
2708	Zongxi241_CRR505005	PRJCA009749	CRR505005	Zongxi241
2709	ZS01250_SRR11302162	PRJNA609577	SRR11302162	ZS01250
2710	ZS01250_SRR11302163	PRJNA609577	SRR11302163	ZS01250
2711	ZS1791_ERR10288624	PRJEB56320	ERR10288624	ZS1791
2712	ZS1791_CRR505283	PRJCA009749	CRR505283	ZS1791
2713	Zun90110_CRR505065	PRJCA009749	CRR505065	Zun90110
2714	ZZ01_SRR8906915	PRJNA531553	SRR8906915	ZZ01
2715	ZZ03_SRR8907145	PRJNA531553	SRR8907145	ZZ03
